order_id,order_date,status,customer_id,email,address,city,state,postalcode,num_watermelons,num_othermelons,subtotal,tax,order_total
771,05/05/2014,Processing,234,maria@photolist.name,19463 Clarendon Pass,Chino,CT,17667,60,0,150.50,9.03,167.28
785,05/21/2014,Out for Delivery,561,carol@eire.edu,6130 Vernon Lane,South Pasadena,KY,21602-6029,11,3,43.25,2.59,52.06
788,05/05/2014,New,103,rachel@topiczoom.org,50 Anzinger Avenue,Sierra Madre,AK,39887-9298,3,0,9.00,0.54,26.94
803,04/25/2014,Out for Delivery,879,heather@photolist.name,9 East Street,Emeryville,UT,10332-4421,79,0,197.50,11.85,217.83
805,04/30/2014,New,947,doris@cogidoo.com,24 Waubesa Drive,Sacramento,IN,41244-3180,3,0,6.75,0.40,10.72
807,05/08/2014,Delivered,162,virginia@voonix.org,3805 Paget Trail,Mill Valley,HI,14164,72,0,165.75,9.95,186.16
808,04/26/2014,Canceled,537,wanda@fanoodle.com,1806 Buhler Parkway,Yreka,FL,25011-1152,6,0,25.50,1.53,39.31
813,05/05/2014,New,1000,karen@kayveo.gov,20 Village Lane,Big Bear Lake,CA,93897-9021,69,0,192.00,11.52,219.24
815,05/13/2014,Delivered,445,christina@shufflester.org,0319 Northridge Terrace,Imperial,SD,44621-3017,90,0,202.50,12.15,217.67
817,04/28/2014,Processing,714,sharon@leexo.com,753 Bluestem Road,Inglewood,SD,44173,1,0,2.50,0.15,17.69
828,05/12/2014,Processing,81,michelle@feedspan.biz,1608 Caliangt Hill,Tulelake,SD,62884,21,2,61.50,3.69,83.94
829,05/19/2014,Delivered,902,amy@twimbo.net,6 Moose Drive,San Mateo,SD,11863,104,0,262.25,15.73,282.87
833,05/09/2014,Delivered,805,brenda@browsetype.org,0597 Mccormick Alley,Fort Jones,AL,12339-8757,11,0,36.00,2.16,54.31
842,05/19/2014,Processing,567,amanda@plajo.org,85 Burning Wood Court,Santa Rosa,SD,25656-0396,84,0,173.25,10.39,201.37
843,04/22/2014,Processing,574,sara@agivu.org,2519 5th Parkway,Sand City,MD,85811-6948,12,0,35.00,2.10,50.69
847,04/25/2014,New,180,barbara@youbridge.com,58269 Glacier Hill Center,Eureka,CO,63098,27,0,78.00,4.68,86.83
850,05/14/2014,Processing,680,diana@fliptune.mil,9 Colorado Pass,Colusa,MT,32481,12,0,26.25,1.57,40.96
851,05/09/2014,Canceled,820,amanda@kwideo.name,2 Eagan Hill,Sebastopol,GA,59542-2256,4,0,13.75,0.82,27.43
857,05/03/2014,Processing,57,karen@shufflester.com,1 Westerfield Junction,Pinole,NE,21434,55,0,125.25,7.51,141.75
858,05/02/2014,Delivered,525,diane@bubblebox.mil,83 Artisan Crossing,Del Rey Oaks,OH,92317,122,0,333.50,20.01,366.52
859,04/23/2014,Out for Delivery,958,carolyn@agimba.info,03817 Forest Run Court,Long Beach,AL,96609,26,0,69.50,4.17,84.18
862,04/24/2014,Processing,888,maria@jabbertype.name,06 Brown Center,Los Banos,TX,56831-4965,10,9,49.50,2.97,61.51
863,05/20/2014,Out for Delivery,189,katherine@digitube.org,43905 Commercial Street,Live Oak,FL,64767,37,10,117.25,7.04,144.04
865,05/08/2014,Out for Delivery,537,wanda@fanoodle.com,1806 Buhler Parkway,Yreka,FL,25011-1152,3,0,6.00,0.36,11.93
866,04/23/2014,Delivered,155,lois@aibox.org,74 Gina Court,Grass Valley,FL,08134,5,0,12.50,0.75,24.00
867,04/22/2014,Delivered,908,brenda@dabvine.mil,9 Westerfield Crossing,Rancho Mirage,KS,06410,45,0,102.50,6.15,114.55
869,05/14/2014,Processing,205,lois@fivechat.biz,47 Summit Plaza,South El Monte,OK,28974,128,0,311.25,18.68,343.81
878,05/13/2014,New,967,julia@katz.edu,304 Oak Junction,Rosemead,NH,24284,114,0,282.25,16.93,312.81
882,05/03/2014,New,285,cheryl@meeveo.edu,3 Cambridge Crossing,Madera,KY,91867,26,9,125.00,7.50,150.49
887,04/26/2014,Processing,917,mildred@jetwire.net,43 Bartillon Circle,Agoura Hills,NY,89121,2,10,25.00,1.50,32.65
888,05/10/2014,New,833,kathryn@brightdog.name,2673 Bayside Park,Benicia,AL,01926-2930,53,0,140.50,8.43,168.56
891,05/20/2014,New,619,stephanie@topicware.biz,4 Ridgeview Plaza,Lincoln,NM,41177-6695,15,0,44.00,2.64,65.25
896,05/10/2014,New,455,irene@divavu.gov,25089 Montana Plaza,Santa Rosa,CA,45165-9023,24,6,88.50,5.31,96.68
899,05/02/2014,Delivered,38,nicole@talane.org,67041 Bunker Hill Plaza,Placentia,MN,77446-9313,43,16,136.34,8.18,160.08
905,04/27/2014,Canceled,598,wanda@teklist.edu,45 Doe Crossing Street,Avalon,MT,71422-5294,17,10,51.40,3.08,58.94
910,04/24/2014,New,342,nancy@bluejam.org,18923 Continental Junction,Malibu,NV,78612,5,0,13.75,0.82,31.32
911,05/10/2014,New,789,joan@aimbu.mil,5621 Crest Line Point,Santa Monica,VA,73423-2707,73,0,292.25,17.54,326.52
913,05/06/2014,Canceled,574,sara@agivu.org,2519 5th Parkway,Sand City,MD,85811-6948,19,0,52.00,3.12,66.95
915,04/28/2014,Processing,116,christine@twimm.com,8 Loftsgordon Alley,San Juan Capistrano,AZ,54684-8223,14,0,46.75,2.80,67.79
917,05/21/2014,Delivered,17,katherine@twimbo.gov,510 Granby Circle,Costa Mesa,VA,67189,2,0,6.00,0.36,19.28
920,05/18/2014,Delivered,971,nancy@eire.mil,65021 Vidon Center,Banning,WY,36258,1,0,2.50,0.15,20.19
932,05/15/2014,New,397,laura@tazz.mil,5 Mallory Center,Farmersville,VT,73466,122,0,326.25,19.57,363.51
938,05/02/2014,Processing,968,mary@jabbersphere.mil,47309 Old Gate Trail,Tulelake,TX,48351,60,4,164.71,9.88,180.40
939,05/12/2014,Processing,787,paula@yamia.com,09357 Leroy Alley,Bradbury,IL,12503-6927,49,0,141.00,8.46,165.40
942,05/20/2014,New,856,anna@mynte.name,57 Macpherson Hill,Livermore,KY,76278-4738,17,7,87.25,5.23,108.36
945,05/18/2014,Delivered,977,betty@janyx.gov,12370 Westport Junction,Hercules,SD,26089,4,24,31.76,1.91,43.37
946,04/26/2014,Delivered,92,cynthia@agimba.gov,84 Tennessee Junction,Mission Viejo,FL,64625,16,0,50.50,3.03,66.92
950,04/22/2014,Out for Delivery,664,mildred@flashdog.info,32 4th Alley,Temecula,OK,56197-0960,7,0,28.00,1.68,44.70
955,04/21/2014,Delivered,80,lillian@dabshots.biz,5 Ridgeview Terrace,Big Bear Lake,WA,08360,12,0,27.00,1.62,32.34
957,05/08/2014,Out for Delivery,901,teresa@browsetype.biz,0 Thackeray Plaza,Perris,FL,97734-6720,71,5,191.25,11.47,215.81
960,05/16/2014,Delivered,3,donna@eamia.mil,7954 Cherokee Circle,Angels Camp,FL,28025-7532,141,0,324.50,19.47,361.66
961,04/28/2014,New,278,ann@twitterlist.gov,07352 Scoville Drive,Lodi,IL,68376,3,0,12.00,0.72,15.52
964,05/14/2014,New,186,michelle@skinte.edu,1 Coolidge Alley,San Mateo,CA,58408,14,9,58.00,3.48,69.40
966,05/02/2014,New,279,sharon@oyondu.gov,5921 Brentwood Park,Truckee,FL,93261,19,0,57.75,3.46,74.37
967,04/26/2014,Delivered,26,theresa@roomm.biz,7 Susan Road,Madera,SD,30939,9,2,36.00,2.16,55.47
969,05/16/2014,Processing,778,anna@voonder.gov,913 Bunker Hill Way,Petaluma,ME,41742,13,0,50.00,3.00,65.37
971,05/04/2014,Out for Delivery,825,tammy@leexo.net,9315 Prairie Rose Court,Monterey,WY,32908-6614,107,10,300.75,18.04,322.09
979,05/16/2014,Delivered,772,debra@meevee.edu,7314 Stoughton Street,Loyalton,FL,71804,89,0,224.50,13.47,245.74
985,04/29/2014,New,917,mildred@jetwire.net,3056 Hanson Alley,Danville,ND,77124,6,0,13.50,0.81,24.14
988,04/30/2014,Delivered,171,jennifer@bubblebox.mil,0387 Colorado Alley,Oakdale,VA,60811,102,0,281.00,16.86,312.80
990,04/21/2014,Processing,286,sarah@jabbersphere.com,67 Mitchell Way,Montclair,CT,38332-3428,55,0,135.50,8.13,150.60
993,05/11/2014,New,252,cynthia@izio.name,4 Red Cloud Way,Holtville,VT,56396-0453,67,6,1400.50,84.03,1488.81
1003,05/20/2014,New,680,diana@fliptune.mil,9 Colorado Pass,Colusa,MT,32481,13,9,46.97,2.82,65.00
1006,05/20/2014,Canceled,273,christine@teklist.edu,34167 Grover Circle,Shasta Lake,MO,06331,36,6,121.00,7.26,139.50
1010,05/18/2014,Canceled,371,diana@yamia.com,81 Tennessee Street,Lincoln,FL,71333-2173,3,0,10.50,0.63,28.57
1011,04/21/2014,Canceled,293,jacqueline@buzzster.net,6143 Waubesa Court,Sausalito,GA,18969-7508,3,25,30.75,1.84,49.92
1012,05/17/2014,New,993,mary@oloo.com,65897 Jackson Pass,La Mesa,FL,82426,28,9,71.91,4.31,88.98
1015,05/11/2014,Canceled,602,ruby@skinte.org,50243 Maryland Way,El Cerrito,NE,04481-7065,24,0,62.50,3.75,80.13
1019,04/28/2014,New,890,sarah@mita.mil,98 8th Park,Point Arena,KY,30448,14,0,42.00,2.52,51.74
1024,05/12/2014,Out for Delivery,812,alice@aimbo.info,1734 Kings Lane,Tracy,MN,13358-3889,11,0,38.00,2.28,50.72
1027,05/16/2014,Canceled,177,deborah@zooveo.com,87 Rutledge Hill,Rosemead,IN,46973-1277,18,60,196.00,11.76,212.20
1028,04/23/2014,Delivered,303,joyce@photobug.info,45629 Duke Court,Signal Hill,GA,66355-9837,88,79,415.25,24.91,451.17
1030,05/09/2014,New,585,tammy@topicstorm.name,9 Goodland Terrace,Oroville,MT,88923-5470,175,0,490.00,29.40,522.18
1032,05/15/2014,Out for Delivery,119,melissa@browsetype.com,516 Sage Plaza,Calabasas,MD,71557,10,8,38.50,2.31,57.96
1036,04/25/2014,New,628,lisa@fivechat.mil,23 Hoepker Plaza,Costa Mesa,KS,17715,10,7,29.43,1.77,51.11
1038,05/18/2014,New,217,evelyn@wikivu.org,2459 Truax Center,Dos Palos,NH,36835-6142,97,4,259.00,15.54,277.20
1039,05/06/2014,New,288,elizabeth@shufflebeat.edu,735 Ridge Oak Trail,Shafter,WI,93931,0,17,48.00,2.88,59.27
1042,05/07/2014,Out for Delivery,950,joan@avamm.edu,501 Duke Avenue,Chico,MT,14908,31,0,85.00,5.10,107.09
1049,05/08/2014,Canceled,379,kathleen@yombu.mil,3 Butterfield Place,Dinuba,OK,32738-8281,121,0,324.00,19.44,354.83
1052,05/09/2014,New,749,rose@dabz.org,29 Mallard Crossing,Whittier,MN,48619-4777,18,0,37.75,2.27,51.36
1053,04/27/2014,Canceled,818,ruth@viva.edu,20379 Golf View Street,Dunsmuir,NC,85863-3130,61,0,183.00,10.98,198.02
1054,05/05/2014,Processing,255,julie@yotz.com,645 Hallows Point,Greenfield,NE,01761-8902,3,3,18.00,1.08,29.01
1059,04/28/2014,Delivered,479,kimberly@centidel.org,63180 Prentice Avenue,Grand Terrace,HI,71012-2275,36,0,85.25,5.12,99.08
1061,04/27/2014,New,777,annie@voolith.info,820 Stoughton Center,Arcadia,NC,34381,8,2,20.73,1.24,29.67
1067,05/06/2014,Delivered,986,kathy@browsetype.mil,2736 Oak Valley Court,Oroville,AZ,94252,22,8,77.25,4.63,93.59
1068,05/21/2014,Out for Delivery,724,lillian@flashspan.mil,47 Red Cloud Alley,Placerville,AL,68150,32,0,830.75,49.84,895.57
1070,05/08/2014,Processing,806,carolyn@tagchat.mil,78354 Lake View Avenue,Calistoga,MA,71050,90,0,306.00,18.36,337.51
1072,05/18/2014,Canceled,493,sandra@talane.mil,27 Arizona Parkway,San Rafael,VT,62097,94,6,432.50,25.95,475.98
1077,05/21/2014,Canceled,632,melissa@oyonder.info,64 Daystar Place,Hanford,MI,42124,143,0,381.50,22.89,424.02
1078,05/19/2014,Canceled,471,irene@flipbug.mil,7901 Loomis Hill,Marysville,NJ,53040-7735,6,0,15.00,0.90,20.94
1080,05/15/2014,New,555,jessica@jumpxs.info,70 Buena Vista Junction,Lafayette,WI,92020,16,0,33.00,1.98,46.75
1082,05/12/2014,Out for Delivery,23,karen@devbug.gov,37962 Hagan Pass,Belmont,ME,86807,19,0,50.50,3.03,56.12
1083,05/05/2014,Delivered,295,irene@jaxnation.info,7294 Mcbride Alley,La Cañada Flintridge,TN,72841-0549,24,4,65.00,3.90,71.57
1086,05/21/2014,Delivered,77,tina@livepath.mil,1039 Sunfield Crossing,Orinda,NM,74922-8121,86,0,234.25,14.05,256.61
1092,05/07/2014,Canceled,562,kathy@cogidoo.edu,16598 Karstens Street,Dixon,MI,25611-0509,16,0,38.50,2.31,55.55
1096,05/14/2014,Out for Delivery,563,lori@eamia.com,97 Marquette Lane,Palm Desert,NV,52501,15,15,76.50,4.59,85.52
1098,05/02/2014,Out for Delivery,916,karen@chatterpoint.net,6028 Raven Trail,Dublin,LA,99100-2111,15,0,32.50,1.95,38.00
1099,04/26/2014,Out for Delivery,635,judy@skyble.biz,825 Namekagon Street,Piedmont,MO,49969-1992,16,0,45.00,2.70,60.25
1103,05/17/2014,Out for Delivery,528,susan@meevee.edu,46 Sundown Way,Big Bear Lake,VT,69091,22,9,87.50,5.25,105.24
1105,04/28/2014,Out for Delivery,829,amy@demizz.info,20 Sunnyside Road,Temecula,KY,40949-4091,15,0,37.50,2.25,41.93
1107,04/23/2014,Delivered,463,phyllis@tagopia.info,5720 Meadow Ridge Court,Brawley,NY,76861,9,0,22.00,1.32,33.33
1108,05/15/2014,Delivered,917,mildred@jetwire.net,43 Bartillon Circle,Agoura Hills,NY,89121,21,6,87.50,5.25,101.50
1110,05/03/2014,Canceled,864,julia@camimbo.org,0679 Aberg Circle,Turlock,CT,72000-3937,60,0,121.00,7.26,134.73
1111,05/08/2014,Canceled,914,catherine@yombu.edu,6 Dahle Hill,Loyalton,RI,16509,104,5,330.25,19.81,359.62
1114,05/16/2014,Canceled,705,angela@browsezoom.gov,9512 Becker Trail,Westmorland,FL,57143-3919,92,0,230.00,13.80,263.52
1115,04/30/2014,Out for Delivery,246,rebecca@devcast.edu,6 Kenwood Hill,San Carlos,WI,96773-7797,9,10,43.70,2.62,60.86
1118,05/16/2014,New,636,nicole@mynte.com,0267 Reindahl Terrace,La Mirada,MD,04820,6,0,16.50,0.99,28.72
1122,05/08/2014,Canceled,741,dorothy@chatterbridge.com,6482 4th Pass,Monterey Park,MN,22036,149,0,401.50,24.09,444.12
1124,05/01/2014,Canceled,359,louise@zoonder.info,962 Superior Court,Citrus Heights,IA,15367-3254,106,0,271.50,16.29,295.74
1127,05/02/2014,Delivered,391,frances@voonte.net,732 Buena Vista Pass,Willows,MA,35616,35,6,88.44,5.31,97.29
1128,05/11/2014,Processing,120,karen@photobug.info,06 Lakeland Parkway,Calimesa,SC,19430,16,88,2647.00,158.82,2808.83
1130,05/11/2014,Delivered,643,mildred@gigabox.com,76 Holmberg Junction,Beaumont,AL,36498,7,0,15.25,0.91,22.02
1140,05/10/2014,Delivered,758,elizabeth@quamba.edu,3 Fulton Court,King City,MO,68499,103,0,230.75,13.84,263.88
1144,05/18/2014,Processing,408,nicole@ailane.edu,389 Pleasure Crossing,Encinitas,IA,92960,84,0,207.50,12.45,232.55
1145,04/27/2014,Canceled,265,robin@zooveo.org,74185 Westport Road,Villa Park,VA,55318-6134,19,0,47.50,2.85,63.31
1146,05/13/2014,Processing,883,kimberly@bubblebox.com,68 Mariners Cove Terrace,Clayton,HI,14376,6,5,27.50,1.65,37.20
1147,05/05/2014,Delivered,923,sandra@gabvine.gov,3640 Hudson Place,Dublin,WY,25644,110,0,321.50,19.29,354.52
1153,04/25/2014,Out for Delivery,905,joyce@flashdog.mil,29471 Sutherland Place,Trinidad,VA,95247-0422,20,0,39.00,2.34,44.14
1162,05/19/2014,New,230,donna@topicstorm.biz,4365 5th Parkway,American Canyon,NM,12322,118,0,342.00,20.52,382.33
1163,05/12/2014,Out for Delivery,300,karen@roomm.mil,0 Mifflin Way,Healdsburg,RI,38565,32,0,80.00,4.80,102.61
1164,04/28/2014,Processing,369,michelle@jazzy.biz,248 Hanson Court,Pittsburg,WA,66847-3501,0,4,3.96,0.24,18.88
1167,05/08/2014,Canceled,64,lois@flashset.edu,1654 Graceland Plaza,Fairfax,VT,84837,48,0,108.00,6.48,119.09
1172,05/11/2014,Processing,459,lois@quimm.net,7 Amoth Point,Corona,NM,73223-5165,10,0,22.50,1.35,27.68
1173,05/07/2014,Processing,733,ruth@tavu.name,82 Graceland Court,Lathrop,TX,53599-6874,4,0,12.00,0.72,16.52
1177,05/14/2014,Delivered,922,janet@leenti.info,18943 Clove Street,Rocklin,IN,25343,91,0,20772.00,1246.32,22026.33
1179,05/06/2014,Processing,701,wanda@brightdog.info,0 Novick Parkway,Daly City,MI,23366-8413,3,0,750.00,45.00,808.38
1186,05/14/2014,Out for Delivery,828,melissa@jabberbean.biz,6207 Clyde Gallagher Road,Mammoth Lakes,NJ,92203,10,0,25.00,1.50,44.99
1187,04/29/2014,Out for Delivery,121,denise@rhybox.biz,760 Kinsman Pass,Huntington Beach,ID,01962,0,10,37.50,2.25,52.31
1189,05/19/2014,Canceled,335,heather@voonyx.edu,2 Mockingbird Trail,Dixon,MT,05016,15,11,64.50,3.87,84.00
1193,04/28/2014,New,702,judy@vidoo.mil,10 Meadow Ridge Avenue,Lemoore,HI,25711,20,0,46.00,2.76,68.60
1199,04/24/2014,Canceled,513,stephanie@babbleset.org,215 Clove Lane,Rolling Hills,LA,17345-3469,83,10,247.98,14.88,279.29
1200,05/11/2014,New,577,barbara@tagopia.gov,5836 Union Parkway,Corning,FL,54904-1922,16,9,83.00,4.98,97.43
1204,04/28/2014,Delivered,92,cynthia@agimba.gov,84 Tennessee Junction,Mission Viejo,FL,64625,14,5,48.25,2.90,69.17
1207,04/27/2014,New,829,amy@demizz.info,14630 Southridge Avenue,Milpitas,NC,77078-3264,87,9,279.75,16.79,314.09
1210,05/15/2014,Out for Delivery,25,annie@rhybox.mil,98236 Chive Drive,San Dimas,OR,62296-3527,8,0,18.00,1.08,29.35
1212,05/17/2014,Delivered,438,donna@voolith.net,6207 Nancy Trail,Lindsay,MS,04384-6859,7,18,52.67,3.16,70.79
1216,05/03/2014,New,734,beverly@vipe.com,01 Duke Pass,Chowchilla,NH,12054,5,0,1250.00,75.00,1340.97
1218,05/04/2014,Delivered,571,emily@reallinks.biz,834 David Point,Cathedral City,WA,47079-0317,8,3,26.97,1.62,33.53
1221,05/20/2014,Processing,744,cynthia@browsedrive.org,5342 Hanover Center,Mission Viejo,UT,34550-5596,121,0,305.50,18.33,328.76
1223,04/24/2014,Processing,362,kathy@rooxo.mil,243 Loftsgordon Circle,Buellton,WY,35696,31,0,1065.00,63.90,1139.06
1226,05/10/2014,New,76,rebecca@yakijo.net,0748 Bellgrove Parkway,Mendota,MT,35758,90,0,196.50,11.79,212.75
1227,04/23/2014,New,566,joyce@tagcat.info,7415 Ramsey Lane,Pacifica,AZ,94484-8107,16,6,68.50,4.11,77.37
1229,05/13/2014,New,60,kimberly@browsebug.name,69418 Moulton Crossing,Red Bluff,ND,83681-5382,4,15,51.25,3.07,56.79
1230,04/28/2014,Processing,845,brenda@kwilith.biz,4312 Brentwood Center,Sierra Madre,MT,66960-6249,3,0,7.50,0.45,25.87
1232,04/28/2014,Processing,300,karen@roomm.mil,0 Mifflin Way,Healdsburg,RI,38565,3,39,194.94,11.70,216.90
1234,05/15/2014,New,840,jessica@wordtune.info,5 Dayton Way,San Carlos,AK,74048,5,8,32.50,1.95,52.83
1237,05/11/2014,New,278,ann@twitterlist.gov,07352 Scoville Drive,Lodi,IL,68376,88,7,258.50,15.51,289.50
1247,05/19/2014,New,353,sara@tagchat.org,0948 Lerdahl Hill,Lemoore,ND,74827-6320,13,0,52.00,3.12,68.88
1254,05/06/2014,Out for Delivery,834,anne@devcast.name,3 Moland Pass,Newman,CA,72250-9510,84,7,218.00,13.08,250.49
1265,05/05/2014,Out for Delivery,573,catherine@voonyx.com,953 Hagan Trail,Studio City,GA,00212,18,0,54.00,3.24,65.26
1274,05/13/2014,Processing,62,amanda@youspan.net,45302 Texas Circle,Colfax,CA,82795,20,12,80.25,4.81,97.75
1293,05/18/2014,Processing,849,heather@thoughtworks.net,5 Ridge Oak Point,Malibu,VT,29086,25,82,290.50,17.43,324.37
1303,04/23/2014,Canceled,855,jessica@agimba.net,780 Holy Cross Crossing,St. Helena,UT,40088,32,26,131.75,7.90,151.19
1304,05/05/2014,Processing,731,amy@brainbox.mil,8092 Hoepker Center,West Covina,ME,73331-5331,0,3,16.50,0.99,25.52
1305,05/19/2014,Canceled,709,stephanie@kare.net,4 Bluestem Park,Huntington Park,CT,05475,23,14,82.44,4.95,99.67
1310,04/27/2014,Processing,616,laura@centidel.edu,1 Heffernan Place,Sonora,MT,41328-4384,84,0,175.50,10.53,188.52
1311,05/14/2014,Delivered,359,louise@zoonder.info,962 Superior Court,Citrus Heights,IA,15367-3254,79,0,209.25,12.55,224.96
1312,05/17/2014,Processing,938,alice@gigazoom.gov,3278 Macpherson Crossing,Barstow,NC,79575,157,0,419.00,25.14,452.18
1317,05/07/2014,Canceled,591,katherine@livefish.info,73586 Shelley Point,Sand City,NM,44179-9975,4,8,38.25,2.29,46.41
1322,05/19/2014,Processing,303,joyce@photobug.info,45629 Duke Court,Signal Hill,GA,66355-9837,44,14,177.94,10.68,195.20
1325,04/27/2014,New,464,phyllis@zoonder.mil,15 Westend Avenue,El Cajon,NV,63819-6882,9,0,25.50,1.53,34.32
1328,05/10/2014,Canceled,751,stephanie@wikido.edu,53102 Fair Oaks Avenue,El Cajon,CA,64937-4294,5,14,41.00,2.46,51.07
1329,05/14/2014,Processing,285,cheryl@meeveo.edu,3 Cambridge Crossing,Madera,KY,91867,5,0,15.00,0.90,24.39
1330,05/15/2014,Canceled,788,amanda@divanoodle.net,28451 Colorado Center,Alhambra,ID,29328,0,10,27.50,1.65,44.66
1335,05/13/2014,Canceled,249,alice@thoughtbridge.info,4125 Ronald Regan Trail,El Centro,NE,71142-4149,19,0,47.50,2.85,55.51
1340,05/03/2014,Processing,702,judy@vidoo.mil,1947 Welch Drive,Ceres,NY,47286,10,10,62.00,3.72,76.59
1346,04/26/2014,Out for Delivery,634,louise@thoughtblab.net,42901 Barby Crossing,Pasadena,IA,90861,6,13,24.87,1.49,40.00
1348,04/23/2014,Canceled,992,linda@buzzdog.net,798 Manley Street,Sanger,WY,69581-4834,93,8,203.75,12.22,233.44
1349,04/23/2014,Delivered,566,joyce@tagcat.info,037 Nancy Avenue,Laguna Niguel,KS,48784-2450,24,23,121.00,7.26,140.56
1352,05/01/2014,Canceled,156,judith@yotz.net,18 Bayside Terrace,Auburn,VA,02557-6184,12,0,32.00,1.92,40.39
1355,05/05/2014,Out for Delivery,18,christine@skimia.name,603 Saint Paul Circle,Point Arena,ID,73893,8,0,20.00,1.20,35.94
1362,05/05/2014,Out for Delivery,684,kimberly@janyx.biz,53 Fulton Plaza,San Diego,NM,27272-3854,17,1,48.00,2.88,59.32
1369,05/17/2014,Canceled,944,susan@camimbo.biz,513 Sugar Point,Palo Alto,WY,87263,8,0,25.00,1.50,28.93
1372,04/22/2014,Delivered,515,marilyn@buzzster.edu,8 New Castle Terrace,Brentwood,CO,23568-8143,9,0,22.50,1.35,25.96
1374,05/13/2014,Processing,435,beverly@eabox.net,2 Mallory Lane,Salinas,ID,84889-5714,8,4,36.00,2.16,53.00
1376,05/06/2014,New,334,emily@edgeclub.org,79618 Almo Pass,Visalia,MO,83365-1528,2,10,34.50,2.07,42.53
1377,05/01/2014,Canceled,956,diane@camido.name,2 Summer Ridge Avenue,Irvine,MA,05469,10,0,25.00,1.50,43.19
1380,04/30/2014,Delivered,675,norma@jabberbean.edu,3 Artisan Terrace,Rosemead,ID,03590-2686,9,0,22.50,1.35,37.81
1383,05/19/2014,Processing,685,janet@jetwire.gov,07645 Superior Junction,Richmond,WY,76626,33,13,99.75,5.98,123.86
1384,04/28/2014,Canceled,277,angela@vinder.gov,37 Meadow Valley Parkway,Port Hueneme,ID,46505,67,0,140.00,8.40,157.12
1387,04/23/2014,Canceled,499,betty@trudeo.edu,6140 Monica Drive,El Cerrito,CO,21399,89,0,222.50,13.35,252.35
1388,05/08/2014,Canceled,678,irene@photolist.mil,1068 Thompson Lane,Dinuba,ME,55975-1208,22,0,46.00,2.76,56.27
1393,04/29/2014,Processing,594,nicole@voonyx.name,6920 Milwaukee Street,Bell Gardens,NE,34331-5526,13,0,31.00,1.86,40.59
1394,04/25/2014,Delivered,434,betty@tavu.info,03 Crescent Oaks Road,Hillsborough,ND,72223-0213,25,0,78.25,4.69,101.51
1396,05/17/2014,Canceled,370,emily@oyope.org,14352 Duke Circle,Moorpark,AK,18016-6266,8,0,20.00,1.20,24.56
1402,05/12/2014,Canceled,982,kathryn@tagcat.net,78 Shopko Street,San Fernando,FL,57755-8165,5,0,12.50,0.75,16.07
1404,04/29/2014,Processing,665,mary@midel.info,8261 Elka Center,Beaumont,MA,46314,11,0,29.75,1.78,50.06
1405,04/28/2014,Delivered,869,judith@tagchat.com,97013 Brentwood Junction,Hesperia,AL,10892,89,0,222.50,13.35,246.75
1407,05/08/2014,Delivered,528,susan@meevee.edu,46 Sundown Way,Big Bear Lake,VT,69091,10,0,22.50,1.35,28.26
1410,05/07/2014,Processing,622,louise@skalith.com,2387 Harper Park,Blue Lake,UT,20782-5019,12,0,2258.25,135.50,2403.78
1415,04/29/2014,Delivered,609,anna@meevee.mil,8 Menomonie Drive,Salinas,OR,72525,43,1,103.00,6.18,118.57
1419,05/15/2014,Out for Delivery,145,doris@geba.com,51 Erie Street,Menlo Park,VA,22497,7,0,24.50,1.47,42.10
1420,04/24/2014,Canceled,60,kimberly@browsebug.name,69418 Moulton Crossing,Red Bluff,ND,83681-5382,35,0,89.00,5.34,113.05
1424,04/30/2014,Processing,275,margaret@fivechat.com,6172 Dahle Terrace,Canyon Lake,WV,76926-1193,0,10,9.90,0.59,24.81
